symbol,name,index_code,index_name,as_of_date,exchange
603355,莱克电气,000852,中证1000,2026-04-28,上海证券交易所
603358,华达科技,000852,中证1000,2026-04-28,上海证券交易所
603360,百傲化学,000852,中证1000,2026-04-28,上海证券交易所
603383,顶点软件,000852,中证1000,2026-04-28,上海证券交易所
603393,新天然气,000852,中证1000,2026-04-28,上海证券交易所
603395,红四方,000852,中证1000,2026-04-28,上海证券交易所
603456,九洲药业,000852,中证1000,2026-04-28,上海证券交易所
603477,巨星农牧,000852,中证1000,2026-04-28,上海证券交易所
603496,恒为科技,000852,中证1000,2026-04-28,上海证券交易所
603505,金石资源,000852,中证1000,2026-04-28,上海证券交易所
603508,思维列控,000852,中证1000,2026-04-28,上海证券交易所
603516,淳中科技,000852,中证1000,2026-04-28,上海证券交易所
603530,神马电力,000852,中证1000,2026-04-28,上海证券交易所
603533,掌阅科技,000852,中证1000,2026-04-28,上海证券交易所
603556,海兴电力,000852,中证1000,2026-04-28,上海证券交易所
603567,珍宝岛,000852,中证1000,2026-04-28,上海证券交易所
603583,捷昌驱动,000852,中证1000,2026-04-28,上海证券交易所
603588,高能环境,000852,中证1000,2026-04-28,上海证券交易所
603599,广信股份,000852,中证1000,2026-04-28,上海证券交易所
603612,索通发展,000852,中证1000,2026-04-28,上海证券交易所
603613,国联股份,000852,中证1000,2026-04-28,上海证券交易所
603619,中曼石油,000852,中证1000,2026-04-28,上海证券交易所
603638,艾迪精密,000852,中证1000,2026-04-28,上海证券交易所
603662,柯力传感,000852,中证1000,2026-04-28,上海证券交易所
603663,三祥新材,000852,中证1000,2026-04-28,上海证券交易所
603667,五洲新春,000852,中证1000,2026-04-28,上海证券交易所
603678,火炬电子,000852,中证1000,2026-04-28,上海证券交易所
603690,至纯科技,000852,中证1000,2026-04-28,上海证券交易所
603693,江苏新能,000852,中证1000,2026-04-28,上海证券交易所
603698,航天工程,000852,中证1000,2026-04-28,上海证券交易所
603713,密尔克卫,000852,中证1000,2026-04-28,上海证券交易所
603730,岱美股份,000852,中证1000,2026-04-28,上海证券交易所
603733,仙鹤股份,000852,中证1000,2026-04-28,上海证券交易所
603809,豪能股份,000852,中证1000,2026-04-28,上海证券交易所
603826,坤彩科技,000852,中证1000,2026-04-28,上海证券交易所
603866,桃李面包,000852,中证1000,2026-04-28,上海证券交易所
603871,嘉友国际,000852,中证1000,2026-04-28,上海证券交易所
603876,鼎胜新材,000852,中证1000,2026-04-28,上海证券交易所
603881,数据港,000852,中证1000,2026-04-28,上海证券交易所
603883,老百姓,000852,中证1000,2026-04-28,上海证券交易所
603887,城地香江,000852,中证1000,2026-04-28,上海证券交易所
603888,新华网,000852,中证1000,2026-04-28,上海证券交易所
603915,国茂股份,000852,中证1000,2026-04-28,上海证券交易所
603919,金徽酒,000852,中证1000,2026-04-28,上海证券交易所
603983,丸美生物,000852,中证1000,2026-04-28,上海证券交易所
603997,继峰股份,000852,中证1000,2026-04-28,上海证券交易所
605009,豪悦护理,000852,中证1000,2026-04-28,上海证券交易所
605011,杭州热电,000852,中证1000,2026-04-28,上海证券交易所
605020,永和股份,000852,中证1000,2026-04-28,上海证券交易所
605090,九丰能源,000852,中证1000,2026-04-28,上海证券交易所
605099,共创草坪,000852,中证1000,2026-04-28,上海证券交易所
605111,新洁能,000852,中证1000,2026-04-28,上海证券交易所
605116,奥锐特,000852,中证1000,2026-04-28,上海证券交易所
605118,力鼎光电,000852,中证1000,2026-04-28,上海证券交易所
605123,派克新材,000852,中证1000,2026-04-28,上海证券交易所
605198,安德利,000852,中证1000,2026-04-28,上海证券交易所
605296,神农集团,000852,中证1000,2026-04-28,上海证券交易所
605333,沪光股份,000852,中证1000,2026-04-28,上海证券交易所
605376,博迁新材,000852,中证1000,2026-04-28,上海证券交易所
605507,国邦医药,000852,中证1000,2026-04-28,上海证券交易所
605555,德昌股份,000852,中证1000,2026-04-28,上海证券交易所
605599,菜百股份,000852,中证1000,2026-04-28,上海证券交易所
688001,华兴源创,000852,中证1000,2026-04-28,上海证券交易所
688003,天准科技,000852,中证1000,2026-04-28,上海证券交易所
688005,容百科技,000852,中证1000,2026-04-28,上海证券交易所
688006,杭可科技,000852,中证1000,2026-04-28,上海证券交易所
688007,光峰科技,000852,中证1000,2026-04-28,上海证券交易所
688016,心脉医疗,000852,中证1000,2026-04-28,上海证券交易所
688029,南微医学,000852,中证1000,2026-04-28,上海证券交易所
688032,禾迈股份,000852,中证1000,2026-04-28,上海证券交易所
688048,长光华芯,000852,中证1000,2026-04-28,上海证券交易所
688050,爱博医疗,000852,中证1000,2026-04-28,上海证券交易所
688062,迈威生物,000852,中证1000,2026-04-28,上海证券交易所
688063,派能科技,000852,中证1000,2026-04-28,上海证券交易所
688068,热景生物,000852,中证1000,2026-04-28,上海证券交易所
688083,中望软件,000852,中证1000,2026-04-28,上海证券交易所
688088,虹软科技,000852,中证1000,2026-04-28,上海证券交易所
688091,上海谊众,000852,中证1000,2026-04-28,上海证券交易所
688097,博众精工,000852,中证1000,2026-04-28,上海证券交易所
688106,金宏气体,000852,中证1000,2026-04-28,上海证券交易所
688107,安路科技,000852,中证1000,2026-04-28,上海证券交易所
688110,东芯股份,000852,中证1000,2026-04-28,上海证券交易所
688116,天奈科技,000852,中证1000,2026-04-28,上海证券交易所
688123,聚辰股份,000852,中证1000,2026-04-28,上海证券交易所
688127,蓝特光学,000852,中证1000,2026-04-28,上海证券交易所
688128,中国电研,000852,中证1000,2026-04-28,上海证券交易所
688131,皓元医药,000852,中证1000,2026-04-28,上海证券交易所
688139,海尔生物,000852,中证1000,2026-04-28,上海证券交易所
688141,杰华特,000852,中证1000,2026-04-28,上海证券交易所
688146,中船特气,000852,中证1000,2026-04-28,上海证券交易所
688147,微导纳米,000852,中证1000,2026-04-28,上海证券交易所
688150,莱特光电,000852,中证1000,2026-04-28,上海证券交易所
688153,唯捷创芯,000852,中证1000,2026-04-28,上海证券交易所
688158,优刻得,000852,中证1000,2026-04-28,上海证券交易所
688165,埃夫特,000852,中证1000,2026-04-28,上海证券交易所
688177,百奥泰,000852,中证1000,2026-04-28,上海证券交易所
688182,灿勤科技,000852,中证1000,2026-04-28,上海证券交易所
688185,康希诺,000852,中证1000,2026-04-28,上海证券交易所
688190,云路股份,000852,中证1000,2026-04-28,上海证券交易所
688200,华峰测控,000852,中证1000,2026-04-28,上海证券交易所
688205,德科立,000852,中证1000,2026-04-28,上海证券交易所
688206,概伦电子,000852,中证1000,2026-04-28,上海证券交易所
688208,道通科技,000852,中证1000,2026-04-28,上海证券交易所
688209,英集芯,000852,中证1000,2026-04-28,上海证券交易所
688232,新点软件,000852,中证1000,2026-04-28,上海证券交易所
688252,天德钰,000852,中证1000,2026-04-28,上海证券交易所
688262,国芯科技,000852,中证1000,2026-04-28,上海证券交易所
688270,ST臻镭,000852,中证1000,2026-04-28,上海证券交易所
688276,百克生物,000852,中证1000,2026-04-28,上海证券交易所
688279,峰岹科技,000852,中证1000,2026-04-28,上海证券交易所
688289,圣湘生物,000852,中证1000,2026-04-28,上海证券交易所
688300,联瑞新材,000852,中证1000,2026-04-28,上海证券交易所
688306,均普智能,000852,中证1000,2026-04-28,上海证券交易所
688313,仕佳光子,000852,中证1000,2026-04-28,上海证券交易所
688321,微芯生物,000852,中证1000,2026-04-28,上海证券交易所
688326,经纬恒润,000852,中证1000,2026-04-28,上海证券交易所
688327,云从科技,000852,中证1000,2026-04-28,上海证券交易所
688331,荣昌生物,000852,中证1000,2026-04-28,上海证券交易所
688332,中科蓝讯,000852,中证1000,2026-04-28,上海证券交易所
688333,铂力特,000852,中证1000,2026-04-28,上海证券交易所
688337,普源精电,000852,中证1000,2026-04-28,上海证券交易所
688343,云天励飞,000852,中证1000,2026-04-28,上海证券交易所
688348,昱能科技,000852,中证1000,2026-04-28,上海证券交易所
688351,微电生理,000852,中证1000,2026-04-28,上海证券交易所
688352,颀中科技,000852,中证1000,2026-04-28,上海证券交易所
688362,甬矽电子,000852,中证1000,2026-04-28,上海证券交易所
688372,伟测科技,000852,中证1000,2026-04-28,上海证券交易所
688380,中微半导,000852,中证1000,2026-04-28,上海证券交易所
688382,益方生物,000852,中证1000,2026-04-28,上海证券交易所
688390,固德威,000852,中证1000,2026-04-28,上海证券交易所
688400,凌云光,000852,中证1000,2026-04-28,上海证券交易所
688403,汇成股份,000852,中证1000,2026-04-28,上海证券交易所
688408,中信博,000852,中证1000,2026-04-28,上海证券交易所
688409,富创精密,000852,中证1000,2026-04-28,上海证券交易所
688432,有研硅,000852,中证1000,2026-04-28,上海证券交易所
688433,华曙高科,000852,中证1000,2026-04-28,上海证券交易所
688439,振华风光,000852,中证1000,2026-04-28,上海证券交易所
688443,智翔金泰,000852,中证1000,2026-04-28,上海证券交易所
688484,南芯科技,000852,中证1000,2026-04-28,上海证券交易所
688486,龙迅股份,000852,中证1000,2026-04-28,上海证券交易所
688498,源杰科技,000852,中证1000,2026-04-28,上海证券交易所
688502,茂莱光学,000852,中证1000,2026-04-28,上海证券交易所
688503,聚和材料,000852,中证1000,2026-04-28,上海证券交易所
688515,裕太微,000852,中证1000,2026-04-28,上海证券交易所
688516,奥特维,000852,中证1000,2026-04-28,上海证券交易所
688519,南亚新材,000852,中证1000,2026-04-28,上海证券交易所
688522,纳睿雷达,000852,中证1000,2026-04-28,上海证券交易所
688523,航天环宇,000852,中证1000,2026-04-28,上海证券交易所
688536,思瑞浦,000852,中证1000,2026-04-28,上海证券交易所
688543,国科军工,000852,中证1000,2026-04-28,上海证券交易所
688548,广钢气体,000852,中证1000,2026-04-28,上海证券交易所
688549,中巨芯,000852,中证1000,2026-04-28,上海证券交易所
688552,航天南湖,000852,中证1000,2026-04-28,上海证券交易所
688559,海目星,000852,中证1000,2026-04-28,上海证券交易所
688567,孚能科技,000852,中证1000,2026-04-28,上海证券交易所
688575,亚辉龙,000852,中证1000,2026-04-28,上海证券交易所
688584,上海合晶,000852,中证1000,2026-04-28,上海证券交易所
688586,江航装备,000852,中证1000,2026-04-28,上海证券交易所
688591,泰凌微,000852,中证1000,2026-04-28,上海证券交易所
688596,正帆科技,000852,中证1000,2026-04-28,上海证券交易所
688612,威迈斯,000852,中证1000,2026-04-28,上海证券交易所
688630,芯碁微装,000852,中证1000,2026-04-28,上海证券交易所
688631,莱斯信息,000852,中证1000,2026-04-28,上海证券交易所
688639,华恒生物,000852,中证1000,2026-04-28,上海证券交易所
688652,京仪装备,000852,中证1000,2026-04-28,上海证券交易所
688658,悦康药业,000852,中证1000,2026-04-28,上海证券交易所
688660,电气风电,000852,中证1000,2026-04-28,上海证券交易所
688686,奥普特,000852,中证1000,2026-04-28,上海证券交易所
688690,纳微科技,000852,中证1000,2026-04-28,上海证券交易所
688696,极米科技,000852,中证1000,2026-04-28,上海证券交易所
688698,伟创电气,000852,中证1000,2026-04-28,上海证券交易所
688700,东威科技,000852,中证1000,2026-04-28,上海证券交易所
688717,艾罗能源,000852,中证1000,2026-04-28,上海证券交易所
688726,拉普拉斯,000852,中证1000,2026-04-28,上海证券交易所
688739,成大生物,000852,中证1000,2026-04-28,上海证券交易所
688766,普冉股份,000852,中证1000,2026-04-28,上海证券交易所
688776,国光电气,000852,中证1000,2026-04-28,上海证券交易所
688779,五矿新能,000852,中证1000,2026-04-28,上海证券交易所
688789,宏华数科,000852,中证1000,2026-04-28,上海证券交易所
688798,艾为电子,000852,中证1000,2026-04-28,上海证券交易所
688800,瑞可达,000852,中证1000,2026-04-28,上海证券交易所
